date,state,mean,lower_80,upper_80
2020-04-04,Alaska,0.73,0.66,0.79
2020-04-05,Alaska,0.72,0.65,0.78
2020-04-06,Alaska,0.72,0.65,0.78
2020-04-07,Alaska,0.72,0.65,0.78
2020-04-08,Alaska,0.72,0.66,0.79
2020-04-09,Alaska,0.72,0.65,0.78
2020-04-10,Alaska,0.73,0.65,0.79
2020-04-11,Alaska,0.73,0.66,0.8
2020-04-12,Alaska,0.74,0.67,0.8
2020-04-13,Alaska,0.74,0.67,0.8
2020-04-14,Alaska,0.75,0.68,0.81
2020-04-15,Alaska,0.76,0.69,0.83
2020-04-16,Alaska,0.77,0.7,0.84
2020-04-17,Alaska,0.78,0.72,0.86
2020-04-18,Alaska,0.8,0.72,0.86
2020-04-19,Alaska,0.81,0.73,0.87
2020-04-20,Alaska,0.82,0.76,0.9
2020-04-21,Alaska,0.84,0.77,0.91
2020-04-22,Alaska,0.86,0.78,0.92
2020-04-23,Alaska,0.87,0.8,0.94
2020-04-24,Alaska,0.89,0.82,0.97
2020-04-25,Alaska,0.91,0.84,0.99
2020-04-26,Alaska,0.93,0.85,1.01
2020-04-27,Alaska,0.95,0.87,1.03
2020-04-28,Alaska,0.98,0.88,1.05
2020-04-29,Alaska,1.0,0.91,1.08
2020-04-30,Alaska,1.02,0.94,1.11
2020-05-01,Alaska,1.05,0.95,1.13
2020-05-02,Alaska,1.07,0.96,1.15
2020-05-03,Alaska,1.09,1.0,1.19
2020-05-04,Alaska,1.12,1.03,1.22
2020-05-05,Alaska,1.14,1.04,1.24
2020-05-06,Alaska,1.16,1.06,1.26
2020-05-07,Alaska,1.19,1.09,1.3
2020-05-08,Alaska,1.21,1.1,1.3
2020-05-09,Alaska,1.24,1.13,1.33
2020-05-10,Alaska,1.26,1.15,1.37
2020-05-11,Alaska,1.27,1.17,1.38
2020-05-12,Alaska,1.29,1.18,1.4
2020-05-13,Alaska,1.3,1.18,1.4
2020-05-14,Alaska,1.31,1.2,1.43
2020-05-15,Alaska,1.32,1.2,1.43
2020-05-16,Alaska,1.33,1.21,1.44
2020-05-17,Alaska,1.33,1.23,1.46
2020-05-18,Alaska,1.33,1.21,1.44
2020-05-19,Alaska,1.33,1.21,1.43
2020-05-20,Alaska,1.32,1.21,1.43
2020-05-21,Alaska,1.31,1.2,1.41
2020-05-22,Alaska,1.3,1.19,1.4
2020-05-23,Alaska,1.28,1.18,1.38
2020-05-24,Alaska,1.27,1.16,1.36
2020-05-25,Alaska,1.25,1.15,1.35
2020-05-26,Alaska,1.23,1.13,1.33
2020-05-27,Alaska,1.21,1.11,1.3
2020-05-28,Alaska,1.2,1.12,1.3
2020-05-29,Alaska,1.18,1.06,1.25
2020-05-30,Alaska,1.16,1.09,1.27
2020-05-31,Alaska,1.15,1.06,1.25
2020-06-01,Alaska,1.14,1.05,1.23
2020-06-02,Alaska,1.13,1.03,1.2
2020-06-03,Alaska,1.12,1.03,1.21
2020-06-04,Alaska,1.11,1.02,1.2
2020-06-05,Alaska,1.11,1.01,1.18
2020-06-06,Alaska,1.1,1.01,1.18
2020-06-07,Alaska,1.1,1.0,1.17
2020-06-08,Alaska,1.1,1.02,1.2
2020-06-09,Alaska,1.11,1.02,1.19
2020-06-10,Alaska,1.11,1.01,1.19
2020-06-11,Alaska,1.11,1.0,1.19
2020-06-12,Alaska,1.12,1.02,1.22
2020-06-13,Alaska,1.12,1.01,1.21
2020-06-14,Alaska,1.13,1.03,1.24
2020-06-15,Alaska,1.13,1.01,1.23
2020-06-16,Alaska,1.13,1.02,1.23
2020-06-17,Alaska,1.13,1.01,1.23
2020-06-18,Alaska,1.13,1.01,1.24
2020-06-19,Alaska,1.13,1.02,1.26
2020-06-20,Alaska,1.13,1.01,1.26
2020-06-21,Alaska,1.13,0.99,1.25
2020-06-22,Alaska,1.13,1.0,1.27
2020-06-23,Alaska,1.13,0.98,1.27
2020-06-24,Alaska,1.13,0.99,1.29
2020-06-25,Alaska,1.13,0.96,1.27
2020-06-26,Alaska,1.13,0.97,1.28
2020-06-27,Alaska,1.13,0.95,1.29
2020-06-28,Alaska,1.13,0.95,1.3
2020-06-29,Alaska,1.13,0.94,1.3
2020-06-30,Alaska,1.13,0.95,1.31
2020-07-01,Alaska,1.13,0.94,1.33
2020-07-02,Alaska,1.13,0.94,1.35
2020-07-03,Alaska,1.13,0.9,1.31
2020-07-04,Alaska,1.13,0.89,1.31
2020-07-05,Alaska,1.13,0.89,1.32
